,;utc_timestamp;price
8332,8332;103301;28.0
8333,8333;103302;33.99
8334,8334;103303;39.42
8335,8335;103304;35.95
8336,8336;103305;28. Apr
8337,8337;103306;22.86
8338,8338;103307;26. Jul
8339,8339;103308;Dez 67
8340,8340;103309;13.31
8341,8341;103310;26.42
8342,8342;103311;31.44
8343,8343;103312;40.02
8344,8344;103313;49.71
8345,8345;103314;52.51
8346,8346;103315;43.97
8347,8347;103316;40.03
8348,8348;103317;39.07
8349,8349;103318;31.43
8350,8350;103319;34.26
8351,8351;103320;31.56
8352,8352;103321;30.41
8353,8353;103322;29.27
8354,8354;103323;29. Apr
8355,8355;103324;28.91
8356,8356;103325;31.18
8357,8357;103326;35.9
8358,8358;103327;34.22
8359,8359;103328;33.24
8360,8360;103329;31.58
8361,8361;103330;30.97
8362,8362;103331;22.77
8363,8363;103332;17. Jul
8364,8364;103333;22.44
8365,8365;103334;26.63
8366,8366;103335;28. Mrz
8367,8367;103336;39.38
8368,8368;103337;45.05
8369,8369;103338;45.04
8370,8370;103339;31.75
8371,8371;103340;31.73
8372,8372;103341;29. Sep
8373,8373;103342;18. Apr
8374,8374;103343;22.99
8375,8375;103344;21.26
8376,8376;103345;21.86
8377,8377;103346;21.79
8378,8378;103347;22.93
8379,8379;103348;28. Sep
8380,8380;103349;42.0
8381,8381;103350;55.34
8382,8382;103351;51.65
8383,8383;103352;43.12
8384,8384;103353;37.3
8385,8385;103354;33.16
8386,8386;103355;32.26
8387,8387;103356;31.68
8388,8388;103357;40.56
8389,8389;103358;42.5
8390,8390;103359;44.62
8391,8391;103360;50.9
8392,8392;103361;63.47
8393,8393;103362;66.73
8394,8394;103363;45.95
8395,8395;103364;39.05
8396,8396;103365;34.07
8397,8397;103366;31.11
8398,8398;103367;28.95
8399,8399;103368;27. Feb
8400,8400;103369;26.99
8401,8401;103370;27. Apr
8402,8402;103371;28. Jun
8403,8403;103372;30.57
8404,8404;103373;34.99
8405,8405;103374;46.16
8406,8406;103375;44.97
8407,8407;103376;36.95
8408,8408;103377;33.46
8409,8409;103378;31.34
8410,8410;103379;29.24
8411,8411;103380;30.22
8412,8412;103381;29.72
8413,8413;103382;32.8
8414,8414;103383;35.47
8415,8415;103384;47.92
8416,8416;103385;63.36
8417,8417;103386;67.92
8418,8418;103387;47.38
8419,8419;103388;43.61
8420,8420;103389;39.99
8421,8421;103390;36.79
8422,8422;103391;33.22
8423,8423;103392;34.02
8424,8424;103393;34.02
8425,8425;103394;31.89
8426,8426;103395;31.81
8427,8427;103396;36.03
8428,8428;103397;49.87
8429,8429;103398;66.0
8430,8430;103399;69.94
8431,8431;103400;67.91
8432,8432;103401;64.42
8433,8433;103402;63.08
8434,8434;103403;47.93
8435,8435;103404;45.97
8436,8436;103405;46.07
8437,8437;103406;55.84
8438,8438;103407;62.65
8439,8439;103408;65.66
8440,8440;103409;73.41
8441,8441;103410;83.02
8442,8442;103411;66.84
8443,8443;103412;54.27
8444,8444;103413;40.45
8445,8445;103414;36.94
8446,8446;103415;34.28
8447,8447;103416;34.26
8448,8448;103417;33.59
8449,8449;103418;33.74
8450,8450;103419;34.0
8451,8451;103420;34.89
8452,8452;103421;53.71
8453,8453;103422;67.66
8454,8454;103423;68.54
8455,8455;103424;67.82
8456,8456;103425;62.07
8457,8457;103426;49.97
8458,8458;103427;46.57
8459,8459;103428;41.55
8460,8460;103429;40.53
8461,8461;103430;43.63
8462,8462;103431;49.91
8463,8463;103432;58.01
8464,8464;103433;61.27
8465,8465;103434;54.3
8466,8466;103435;41.55
8467,8467;103436;34.6
8468,8468;103437;34.87
8469,8469;103438;31.04
8470,8470;103439;29.62
8471,8471;103440;29.02
8472,8472;103441;29. Jun
8473,8473;103442;29.88
8474,8474;103443;30.0
8475,8475;103444;31. Jan
8476,8476;103445;39.91
8477,8477;103446;47.05
8478,8478;103447;51.28
8479,8479;103448;47.0
8480,8480;103449;43.14
8481,8481;103450;41.28
8482,8482;103451;37.59
8483,8483;103452;33.06
8484,8484;103453;32.89
8485,8485;103454;32.61
8486,8486;103455;33.04
8487,8487;103456;44.61
8488,8488;103457;47.86
8489,8489;103458;46.94
8490,8490;103459;38.98
8491,8491;103460;41.84
8492,8492;103461;35.86
8493,8493;103462;32.74
8494,8494;103463;35.0
8495,8495;103464;32.52
8496,8496;103465;32.05
8497,8497;103466;30.84
8498,8498;103467;29.35
8499,8499;103468;30. Mrz
8500,8500;103469;31.16
8501,8501;103470;35.88
8502,8502;103471;41.91
8503,8503;103472;46.07
8504,8504;103473;47.71
8505,8505;103474;45.98
8506,8506;103475;35.0
8507,8507;103476;31.02
8508,8508;103477;32.09
8509,8509;103478;32.0
8510,8510;103479;32.09
8511,8511;103480;36.56
8512,8512;103481;40.2
8513,8513;103482;40.71
8514,8514;103483;31.75
8515,8515;103484;28.59
8516,8516;103485;27. Mai
8517,8517;103486;15.48
8518,8518;103487;19. Jan
8519,8519;103488;19. Mrz
8520,8520;103489;16. Sep
8521,8521;103490;Dez 98
8522,8522;103491;Sep 24
8523,8523;103492;Mai 23
8524,8524;103493;Sep 86
8525,8525;103494;Sep 85
8526,8526;103495;13. Apr
8527,8527;103496;12. Sep
8528,8528;103497;13. Sep
8529,8529;103498;14. Mrz
8530,8530;103499;13.58
8531,8531;103500;13.44
8532,8532;103501;13. Mai
8533,8533;103502;23.39
8534,8534;103503;28.65
8535,8535;103504;34.45
8536,8536;103505;49.9
8537,8537;103506;49.97
8538,8538;103507;44.92
8539,8539;103508;35.88
8540,8540;103509;32.24
8541,8541;103510;29. Mai
8542,8542;103511;28.61
8543,8543;103512;27.86
8544,8544;103513;26.43
8545,8545;103514;23. Jul
8546,8546;103515;22.22
8547,8547;103516;30.33
8548,8548;103517;42.36
8549,8549;103518;50.21
8550,8550;103519;50.0
8551,8551;103520;45.39
8552,8552;103521;46.02
8553,8553;103522;46.1
8554,8554;103523;43.16
8555,8555;103524;46.34
8556,8556;103525;46.74
8557,8557;103526;46.01
8558,8558;103527;46.08
8559,8559;103528;49.66
8560,8560;103529;54.2
8561,8561;103530;53.91
8562,8562;103531;50.12
8563,8563;103532;45.48
8564,8564;103533;37.7
8565,8565;103534;36.0
8566,8566;103535;31.68
8567,8567;103536;32.41
8568,8568;103537;32.09
8569,8569;103538;31.67
8570,8570;103539;32.07
8571,8571;103540;34.3
8572,8572;103541;43.56
8573,8573;103542;46.59
8574,8574;103543;53.91
8575,8575;103544;48.42
8576,8576;103545;49.08
8577,8577;103546;45.39
8578,8578;103547;38.58
8579,8579;103548;38.23
8580,8580;103549;36.99
8581,8581;103550;36.99
8582,8582;103551;36.1
8583,8583;103552;39.68
8584,8584;103553;44.9
8585,8585;103554;39.56
8586,8586;103555;33.0
8587,8587;103556;32.6
8588,8588;103557;30.18
8589,8589;103558;27. Feb
8590,8590;103559;15.78
8591,8591;103560;15. Mai
8592,8592;103561;Dez 79
8593,8593;103562;13.99
8594,8594;103563;17. Mrz
8595,8595;103564;26.35
8596,8596;103565;34.67
8597,8597;103566;44.84
8598,8598;103567;45.0
8599,8599;103568;43.94
8600,8600;103569;37.11
8601,8601;103570;31.57
8602,8602;103571;29.79
8603,8603;103572;29.66
8604,8604;103573;30.0
8605,8605;103574;31. Mai
8606,8606;103575;34.03
8607,8607;103576;44.74
8608,8608;103577;50.56
8609,8609;103578;56.85
8610,8610;103579;46.19
8611,8611;103580;45.92
8612,8612;103581;40.58
8613,8613;103582;33.09
8614,8614;103583;31.67
8615,8615;103584;32.18
8616,8616;103585;32.21
8617,8617;103586;32.25
8618,8618;103587;32.25
8619,8619;103588;35.36
8620,8620;103589;45.25
8621,8621;103590;55.93
8622,8622;103591;56.93
8623,8623;103592;51.9
8624,8624;103593;46.01
8625,8625;103594;43.25
8626,8626;103595;38.3
8627,8627;103596;32.38
8628,8628;103597;33.07
8629,8629;103598;36.97
8630,8630;103599;45.42
8631,8631;103600;48.91
8632,8632;103601;50.03
8633,8633;103602;50.93
8634,8634;103603;40.99
8635,8635;103604;34.97
8636,8636;103605;32.34
8637,8637;103606;30.92
8638,8638;103607;22.48
8639,8639;103608;21.71
8640,8640;103609;12. Sep
8641,8641;103610;Dez 81
8642,8642;103611;19. Apr
8643,8643;103612;24. Jan
8644,8644;103613;32.0
8645,8645;103614;36.79
8646,8646;103615;38.91
8647,8647;103616;38.69
8648,8648;103617;38.36
8649,8649;103618;33.52
8650,8650;103619;28.51
8651,8651;103620;25.97
8652,8652;103621;27. Sep
8653,8653;103622;26.99
8654,8654;103623;30. Jan
8655,8655;103624;37.8
8656,8656;103625;44.93
8657,8657;103626;46.93
8658,8658;103627;44.18
8659,8659;103628;35.99
8660,8660;103629;32.04
8661,8661;103630;19.17
8662,8662;103631;16. Apr
8663,8663;103632;Sep 41
8664,8664;103633;0.5516000000000009
8665,8665;103634;0.5516000000000009
8666,8666;103635;0.5516000000000009
8667,8667;103636;0.5516000000000009
8668,8668;103637;0.5516000000000009
8669,8669;103638;0.5516000000000009
8670,8670;103639;0.5516000000000009
8671,8671;103640;Mai 41
8672,8672;103641;0.5516000000000009
8673,8673;103642;0.5516000000000009
8674,8674;103643;0.5516000000000009
8675,8675;103644;0.5516000000000009
8676,8676;103645;0.5516000000000009
8677,8677;103646;0.5516000000000009
8678,8678;103647;0.5516000000000009
8679,8679;103648;0.5516000000000009
8680,8680;103649;Jul 56
8681,8681;103650;Aug 89
8682,8682;103651;0.5516000000000009
8683,8683;103652;0.5516000000000009
8684,8684;103653;0.5516000000000009
8685,8685;103654;0.5516000000000009
8686,8686;103655;0.5516000000000009
8687,8687;103656;0.5516000000000009
8688,8688;103657;0.5516000000000009
8689,8689;103658;0.5516000000000009
8690,8690;103659;0.5516000000000009
8691,8691;103660;0.5516000000000009
8692,8692;103661;0.5516000000000009
8693,8693;103662;0.5516000000000009
8694,8694;103663;0.5516000000000009
8695,8695;103664;0.5516000000000009
8696,8696;103665;0.5516000000000009
8697,8697;103666;0.5516000000000009
8698,8698;103667;0.5516000000000009
8699,8699;103668;0.5516000000000009
8700,8700;103669;0.5516000000000009
8701,8701;103670;0.5516000000000009
8702,8702;103671;0.5516000000000009
8703,8703;103672;0.5516000000000009
8704,8704;103673;Aug 51
8705,8705;103674;27.62
8706,8706;103675;29.77
8707,8707;103676;22. Jun
8708,8708;103677;17.0
8709,8709;103678;Dez 44
8710,8710;103679;0.5516000000000009
8711,8711;103680;0.75
8712,8712;103681;0.5516000000000009
8713,8713;103682;0.5516000000000009
8714,8714;103683;04. Mai
8715,8715;103684;Feb 95
8716,8716;103685;18. Sep
8717,8717;103686;28.42
8718,8718;103687;36.43
8719,8719;103688;33.48
8720,8720;103689;30.38
8721,8721;103690;29.74
8722,8722;103691;29.46
8723,8723;103692;29. Jul
8724,8724;103693;29.98
8725,8725;103694;36.36
8726,8726;103695;43.99
8727,8727;103696;46.34
8728,8728;103697;61.0
8729,8729;103698;70.09
8730,8730;103699;51.98
8731,8731;103700;48.13
8732,8732;103701;47.18
8733,8733;103702;46.05
8734,8734;103703;41.97
8735,8735;103704;30. Aug
8736,8736;103705;30.89
8737,8737;103706;30. Jan
8738,8738;103707;29. Sep
8739,8739;103708;30.29
8740,8740;103709;32.24
8741,8741;103710;38.94
8742,8742;103711;37.9
8743,8743;103712;41.09
8744,8744;103713;39.92
8745,8745;103714;37.98
8746,8746;103715;39.97
8747,8747;103716;36.95
8748,8748;103717;34.14
8749,8749;103718;35.65
8750,8750;103719;38.99
8751,8751;103720;42.45
8752,8752;103721;46.92
8753,8753;103722;47.36
8754,8754;103723;44.31
8755,8755;103724;39.0
8756,8756;103725;37.1
8757,8757;103726;34.98
8758,8758;103727;30.82
8759,8759;103728;26.91
8760,8760;103729;23. Jun
8761,8761;103730;22.27
8762,8762;103731;22.97
8763,8763;103732;26.66
8764,8764;103733;27. Mrz
8765,8765;103734;29. Jul
8766,8766;103735;31.0
8767,8767;103736;36.06
8768,8768;103737;35.16
8769,8769;103738;32.37
8770,8770;103739;33.08
8771,8771;103740;29.79
8772,8772;103741;29. Jun
8773,8773;103742;29.18
8774,8774;103743;30. Jan
8775,8775;103744;36.93
8776,8776;103745;42.49
8777,8777;103746;43.93
8778,8778;103747;41.97
8779,8779;103748;36.52
8780,8780;103749;30. Jul
8781,8781;103750;27. Feb
8782,8782;103751;18.97
8783,8783;103752;20.18
8784,8784;103753;Dez 62
8785,8785;103754;Dez 61
8786,8786;103755;Okt 96
8787,8787;103756;14. Apr
8788,8788;103757;25.97
8789,8789;103758;35.05
8790,8790;103759;45.9
8791,8791;103760;43.83
8792,8792;103761;35.59
8793,8793;103762;32.33
8794,8794;103763;32.36
8795,8795;103764;31.32
8796,8796;103765;32.49
8797,8797;103766;33.94
8798,8798;103767;39.1
8799,8799;103768;45.95
8800,8800;103769;51.91
8801,8801;103770;51.92
8802,8802;103771;50.07
8803,8803;103772;46.01
8804,8804;103773;42.06
8805,8805;103774;36.12
8806,8806;103775;35.45
8807,8807;103776;36.07
8808,8808;103777;36.09
8809,8809;103778;36.13
8810,8810;103779;36.09
8811,8811;103780;38.24
8812,8812;103781;40.66
8813,8813;103782;52.97
8814,8814;103783;61.74
8815,8815;103784;65.8
8816,8816;103785;62.18
8817,8817;103786;58.69
8818,8818;103787;58.67
8819,8819;103788;54.55
8820,8820;103789;51.5
8821,8821;103790;51.17
8822,8822;103791;56.64
8823,8823;103792;60.88
8824,8824;103793;66.0
8825,8825;103794;68.68
8826,8826;103795;58.63
8827,8827;103796;49.01
8828,8828;103797;39.01
8829,8829;103798;36.11
8830,8830;103799;34.97
8831,8831;103800;36.16
8832,8832;103801;35.06
8833,8833;103802;34.42
8834,8834;103803;33.61
8835,8835;103804;33.4
8836,8836;103805;33.22
8837,8837;103806;33.73
8838,8838;103807;37.63
8839,8839;103808;42.99
8840,8840;103809;40.39
8841,8841;103810;39.84
8842,8842;103811;37.02
8843,8843;103812;36.1
8844,8844;103813;34.33
8845,8845;103814;34.34
8846,8846;103815;35.04
8847,8847;103816;37.03
8848,8848;103817;43.94
8849,8849;103818;35.51
8850,8850;103819;32.25
8851,8851;103820;28.83
8852,8852;103821;26.77
8853,8853;103822;26.53
8854,8854;103823;20.65
8855,8855;103824;13. Feb
8856,8856;103825;13. Feb
8857,8857;103826;14.64
8858,8858;103827;Nov 68
8859,8859;103828;13.93
8860,8860;103829;20. Jan
8861,8861;103830;21.87
8862,8862;103831;24. Jun
8863,8863;103832;31.47
8864,8864;103833;33.92
8865,8865;103834;36.54
8866,8866;103835;38.9
8867,8867;103836;36.11
8868,8868;103837;36.2
8869,8869;103838;33.78
8870,8870;103839;33.96
8871,8871;103840;35.0
8872,8872;103841;41.82
8873,8873;103842;41.74
8874,8874;103843;42.82
8875,8875;103844;40.91
8876,8876;103845;39.59
8877,8877;103846;38.87
8878,8878;103847;35.0
8879,8879;103848;31.74
8880,8880;103849;33.73
8881,8881;103850;33.02
8882,8882;103851;27.61
8883,8883;103852;28. Jan
8884,8884;103853;32.99
8885,8885;103854;44.83
8886,8886;103855;54.96
8887,8887;103856;60.38
8888,8888;103857;55.38
8889,8889;103858;54.95
8890,8890;103859;54.97
8891,8891;103860;54.93
8892,8892;103861;55.91
8893,8893;103862;55.93
8894,8894;103863;57.85
8895,8895;103864;62.56
8896,8896;103865;78.28
8897,8897;103866;89.93
8898,8898;103867;74.51
8899,8899;103868;55.02
8900,8900;103869;50.61
8901,8901;103870;39.11
8902,8902;103871;37.1
8903,8903;103872;36.63
8904,8904;103873;35.05
8905,8905;103874;36.87
8906,8906;103875;36.02
8907,8907;103876;37.04
8908,8908;103877;34.43
8909,8909;103878;49.77
8910,8910;103879;59.26
8911,8911;103880;64.37
8912,8912;103881;55.07
8913,8913;103882;54.94
8914,8914;103883;54.92
8915,8915;103884;53.93
8916,8916;103885;54.94
8917,8917;103886;56.93
8918,8918;103887;66.75
8919,8919;103888;65.58
8920,8920;103889;81.56
8921,8921;103890;82.3
8922,8922;103891;64.2
8923,8923;103892;53.94
8924,8924;103893;46.94
8925,8925;103894;41.7
8926,8926;103895;37.86
8927,8927;103896;33.7
8928,8928;103897;33.62
8929,8929;103898;33.64
8930,8930;103899;33.62
8931,8931;103900;35.53
8932,8932;103901;36.15
8933,8933;103902;54.07
8934,8934;103903;75.76
8935,8935;103904;79.28
8936,8936;103905;77.07
8937,8937;103906;84.22
8938,8938;103907;84.98
8939,8939;103908;83.8
8940,8940;103909;88.19
8941,8941;103910;89.9
8942,8942;103911;81.89
8943,8943;103912;88.2
8944,8944;103913;110.0
8945,8945;103914;110.0
8946,8946;103915;89.93
8947,8947;103916;60.1
8948,8948;103917;52.32
8949,8949;103918;48.05
8950,8950;103919;38.57
8951,8951;103920;38.61
8952,8952;103921;39.3
8953,8953;103922;38.48
8954,8954;103923;40.53
8955,8955;103924;39.9
8956,8956;103925;43.95
8957,8957;103926;58.65
8958,8958;103927;72.1
8959,8959;103928;84.73
8960,8960;103929;61.99
8961,8961;103930;61.37
8962,8962;103931;60.69
8963,8963;103932;55.12
8964,8964;103933;53.99
8965,8965;103934;54.91
8966,8966;103935;55.0
8967,8967;103936;55.92
8968,8968;103937;56.94
8969,8969;103938;55.93
8970,8970;103939;55.0
8971,8971;103940;40.3
8972,8972;103941;42.81
8973,8973;103942;36.78
8974,8974;103943;33.61
8975,8975;103944;26.41
8976,8976;103945;25.35
8977,8977;103946;26. Jun
8978,8978;103947;27.31
8979,8979;103948;27. Jan
8980,8980;103949;28.92
8981,8981;103950;40.15
8982,8982;103951;51.2
8983,8983;103952;47.41
8984,8984;103953;38.61
8985,8985;103954;38.89
8986,8986;103955;38.79
8987,8987;103956;35.25
8988,8988;103957;31.16
8989,8989;103958;30.16
8990,8990;103959;30. Dez
8991,8991;103960;31.02
8992,8992;103961;36.19
8993,8993;103962;36.02
8994,8994;103963;31. Aug
8995,8995;103964;29.39
8996,8996;103965;22.26
8997,8997;103966;15.51
8998,8998;103967;Nov 46
8999,8999;103968;09. Feb
9000,9000;103969;02. Mrz
9001,9001;103970;0.5516000000000009
9002,9002;103971;Jun 47
9003,9003;103972;Nov 27
9004,9004;103973;Dez 59
9005,9005;103974;Sep 63
9006,9006;103975;13.55
9007,9007;103976;20. Jan
9008,9008;103977;24.66
9009,9009;103978;21.47
9010,9010;103979;18. Sep
9011,9011;103980;21. Mrz
9012,9012;103981;22.86
9013,9013;103982;28. Feb
9014,9014;103983;30.48
9015,9015;103984;35.81
9016,9016;103985;44.49
9017,9017;103986;46.76
9018,9018;103987;41.03
9019,9019;103988;35.92
9020,9020;103989;35.82
9021,9021;103990;37.06
9022,9022;103991;28.29
9023,9023;103992;14. Jul
9024,9024;103993;15.99
9025,9025;103994;13. Aug
9026,9026;103995;13.53
9027,9027;103996;15.25
9028,9028;103997;21.86
9029,9029;103998;22.52
9030,9030;103999;27. Jun
9031,9031;104000;30.94
9032,9032;104001;33.03
9033,9033;104002;42.79
9034,9034;104003;47.65
9035,9035;104004;48.13
9036,9036;104005;44.28
9037,9037;104006;38.43
9038,9038;104007;37.8
9039,9039;104008;40.82
9040,9040;104009;53.91
9041,9041;104010;53.94
9042,9042;104011;46.54
9043,9043;104012;39.59
9044,9044;104013;33.11
9045,9045;104014;33.17
9046,9046;104015;29.73
9047,9047;104016;31.06
9048,9048;104017;30.41
9049,9049;104018;29.64
9050,9050;104019;29.66
9051,9051;104020;29.79
9052,9052;104021;31.68
9053,9053;104022;42.76
9054,9054;104023;54.9
9055,9055;104024;54.33
9056,9056;104025;48.15
9057,9057;104026;45.83
9058,9058;104027;46.61
9059,9059;104028;41.48
9060,9060;104029;48.08
9061,9061;104030;50.81
9062,9062;104031;54.93
9063,9063;104032;55.92
9064,9064;104033;70.08
9065,9065;104034;62.3
9066,9066;104035;57.73
9067,9067;104036;54.94
9068,9068;104037;49.0
9069,9069;104038;41.0
9070,9070;104039;36.55
9071,9071;104040;37.83
9072,9072;104041;36.01
9073,9073;104042;34.03
9074,9074;104043;33.54
9075,9075;104044;33.9
9076,9076;104045;34.04
9077,9077;104046;38.12
9078,9078;104047;43.52
9079,9079;104048;49.58
9080,9080;104049;37.2
9081,9081;104050;36.56
9082,9082;104051;36.19
9083,9083;104052;36.88
9084,9084;104053;36.6
9085,9085;104054;36.86
9086,9086;104055;40.07
9087,9087;104056;49.06
9088,9088;104057;51.71
9089,9089;104058;52.94
9090,9090;104059;51.25
9091,9091;104060;44.92
9092,9092;104061;39.44
9093,9093;104062;37.6
9094,9094;104063;36.36
9095,9095;104064;33.5
9096,9096;104065;34.06
9097,9097;104066;33.42
9098,9098;104067;35.62
9099,9099;104068;33.74
9100,9100;104069;37.0
9101,9101;104070;58.5
9102,9102;104071;77.4
9103,9103;104072;78.01
9104,9104;104073;68.87
9105,9105;104074;61.65
9106,9106;104075;71.76
9107,9107;104076;64.1
9108,9108;104077;70.77
9109,9109;104078;72.81
9110,9110;104079;79.18
9111,9111;104080;89.95
9112,9112;104081;110.0
9113,9113;104082;110.0
9114,9114;104083;86.34
9115,9115;104084;76.13
9116,9116;104085;62.01
9117,9117;104086;51.91
9118,9118;104087;39.03
9119,9119;104088;37.04
9120,9120;104089;37.06
9121,9121;104090;36.13
9122,9122;104091;36.59
9123,9123;104092;37.04
9124,9124;104093;36.87
9125,9125;104094;51.61
9126,9126;104095;61.89
9127,9127;104096;68.63
9128,9128;104097;57.02
9129,9129;104098;55.93
9130,9130;104099;53.96
9131,9131;104100;49.01
9132,9132;104101;49.31
9133,9133;104102;54.0
9134,9134;104103;57.94
9135,9135;104104;56.16
9136,9136;104105;56.42
9137,9137;104106;53.93
9138,9138;104107;46.3
9139,9139;104108;37.03
9140,9140;104109;38.03
9141,9141;104110;38.15
9142,9142;104111;35.07
9143,9143;104112;33.15
9144,9144;104113;32.72
9145,9145;104114;33.16
9146,9146;104115;34.06
9147,9147;104116;34.05
9148,9148;104117;36.09
9149,9149;104118;46.83
9150,9150;104119;49.99
9151,9151;104120;53.93
9152,9152;104121;49.99
9153,9153;104122;49.97
9154,9154;104123;49.97
9155,9155;104124;49.09
9156,9156;104125;46.55
9157,9157;104126;42.3
9158,9158;104127;49.95
9159,9159;104128;49.9
9160,9160;104129;49.91
9161,9161;104130;48.18
9162,9162;104131;42.97
9163,9163;104132;38.35
9164,9164;104133;39.8
9165,9165;104134;36.15
9166,9166;104135;32.41
9167,9167;104136;27.78
9168,9168;104137;23.56
9169,9169;104138;20. Apr
9170,9170;104139;17.63
9171,9171;104140;13.33
9172,9172;104141;Dez 87
9173,9173;104142;16. Dez
9174,9174;104143;19.38
9175,9175;104144;27.97
9176,9176;104145;28.61
9177,9177;104146;28. Aug
9178,9178;104147;14.97
9179,9179;104148;18.19
9180,9180;104149;13. Jan
9181,9181;104150;18.46
9182,9182;104151;24.84
9183,9183;104152;28.33
9184,9184;104153;29.77
9185,9185;104154;29. Jul
9186,9186;104155;24. Mrz
9187,9187;104156;13. Jun
9188,9188;104157;Dez 69
9189,9189;104158;Nov 38
9190,9190;104159;0.5516000000000009
9191,9191;104160;0.5516000000000009
9192,9192;104161;Apr 33
9193,9193;104162;Feb 91
9194,9194;104163;Feb 17
9195,9195;104164;Feb 14
9196,9196;104165;0.5516000000000009
9197,9197;104166;0.5516000000000009
9198,9198;104167;0.5516000000000009
9199,9199;104168;05. Aug
9200,9200;104169;23.49
9201,9201;104170;Dez 77
9202,9202;104171;21.94
9203,9203;104172;12. Mai
9204,9204;104173;09. Sep
9205,9205;104174;05. Sep
9206,9206;104175;Sep 63
9207,9207;104176;Mai 99
9208,9208;104177;23.14
9209,9209;104178;21.94
9210,9210;104179;13. Mrz
9211,9211;104180;Dez 62
9212,9212;104181;Nov 38
9213,9213;104182;13.95
9214,9214;104183;Dez 21
9215,9215;104184;Dez 59
9216,9216;104185;Dez 51
9217,9217;104186;Okt 49
9218,9218;104187;11.0
9219,9219;104188;14.96
9220,9220;104189;23.81
9221,9221;104190;39.94
9222,9222;104191;41.99
9223,9223;104192;43.92
9224,9224;104193;43.91
9225,9225;104194;43.68
9226,9226;104195;43.94
9227,9227;104196;44.36
9228,9228;104197;49.05
9229,9229;104198;53.46
9230,9230;104199;50.99
9231,9231;104200;59.3
9232,9232;104201;66.02
9233,9233;104202;53.38
9234,9234;104203;47.93
9235,9235;104204;43.95
9236,9236;104205;38.63
9237,9237;104206;38.76
9238,9238;104207;34.97
9239,9239;104208;36.03
9240,9240;104209;35.46
9241,9241;104210;35.63
9242,9242;104211;35.73
9243,9243;104212;35.42
9244,9244;104213;37.92
9245,9245;104214;46.51
9246,9246;104215;67.86
9247,9247;104216;72.63
9248,9248;104217;54.99
9249,9249;104218;54.26
9250,9250;104219;64.03
9251,9251;104220;55.27
9252,9252;104221;64.91
9253,9253;104222;62.65
9254,9254;104223;62.65
9255,9255;104224;62.65
9256,9256;104225;68.05
9257,9257;104226;57.46
9258,9258;104227;43.99
9259,9259;104228;35.42
9260,9260;104229;32.64
9261,9261;104230;31.31
9262,9262;104231;29.69
9263,9263;104232;27.15
9264,9264;104233;15. Jul
9265,9265;104234;10. Jul
9266,9266;104235;Okt 96
9267,9267;104236;Okt 75
9268,9268;104237;20.24
9269,9269;104238;29.92
9270,9270;104239;37.37
9271,9271;104240;35.72
9272,9272;104241;32.49
9273,9273;104242;31.98
9274,9274;104243;31. Aug
9275,9275;104244;31. Mrz
9276,9276;104245;31. Mrz
9277,9277;104246;32.56
9278,9278;104247;41.43
9279,9279;104248;50.06
9280,9280;104249;61.26
9281,9281;104250;50.93
9282,9282;104251;43.97
9283,9283;104252;39.99
9284,9284;104253;33.7
9285,9285;104254;29.56
9286,9286;104255;20. Jun
9287,9287;104256;Sep 67
9288,9288;104257;Dez 76
9289,9289;104258;Sep 64
9290,9290;104259;Sep 47
9291,9291;104260;Sep 46
9292,9292;104261;Dez 77
9293,9293;104262;17. Jan
9294,9294;104263;32.93
9295,9295;104264;31.09
9296,9296;104265;29.96
9297,9297;104266;24. Mrz
9298,9298;104267;16.24
9299,9299;104268;Dez 75
9300,9300;104269;16.63
9301,9301;104270;26.23
9302,9302;104271;30.76
9303,9303;104272;31.95
9304,9304;104273;37.97
9305,9305;104274;37.57
9306,9306;104275;36.98
9307,9307;104276;33.94
9308,9308;104277;29.34
9309,9309;104278;27.41
9310,9310;104279;24. Mai
9311,9311;104280;26.93
9312,9312;104281;27.75
9313,9313;104282;28. Apr
9314,9314;104283;27. Jan
9315,9315;104284;28.22
9316,9316;104285;35.66
9317,9317;104286;49.01
9318,9318;104287;49.07
9319,9319;104288;48.0
9320,9320;104289;46.92
9321,9321;104290;45.43
9322,9322;104291;46.5
9323,9323;104292;39.57
9324,9324;104293;41.13
9325,9325;104294;43.13
9326,9326;104295;44.91
9327,9327;104296;46.94
9328,9328;104297;53.97
9329,9329;104298;56.24
9330,9330;104299;55.97
9331,9331;104300;48.0
9332,9332;104301;47.98
9333,9333;104302;47.98
9334,9334;104303;40.99
9335,9335;104304;39.89
9336,9336;104305;36.19
9337,9337;104306;34.49
9338,9338;104307;36.2
9339,9339;104308;38.0
9340,9340;104309;35.86
9341,9341;104310;35.03
9342,9342;104311;42.37
9343,9343;104312;49.95
9344,9344;104313;49.94
9345,9345;104314;51.97
9346,9346;104315;53.51
9347,9347;104316;49.96
9348,9348;104317;46.98
9349,9349;104318;38.98
9350,9350;104319;35.29
9351,9351;104320;39.56
9352,9352;104321;44.26
9353,9353;104322;38.41
9354,9354;104323;37.93
9355,9355;104324;36.12
9356,9356;104325;32.12
9357,9357;104326;30. Sep
9358,9358;104327;27.58
9359,9359;104328;19.21
9360,9360;104329;Dez 59
9361,9361;104330;Nov 56
9362,9362;104331;Nov 45
9363,9363;104332;15.74
9364,9364;104333;Dez 85
9365,9365;104334;Nov 41
